Tesla C2050
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time
4	51	1	16	16	6	0.023200	0.320288	0.019200	0.555520	0.059680	0.406336	5.698976
4	51	1	16	16	11	0.023840	0.334464	0.019616	0.562816	0.062048	0.417216	6.278016
4	51	1	16	16	16	0.023712	0.343360	0.019872	0.609216	0.062208	0.415264	2.428128
4	51	1	16	16	21	0.023136	0.352160	0.019392	0.546432	0.059840	0.408864	6.675584
4	51	1	16	16	26	0.023968	0.364064	0.019616	0.569088	0.062368	0.417760	3.536672
4	51	1	16	16	31	0.031072	0.399136	0.021184	0.776128	0.072480	0.533056	5.043616
4	51	1	16	16	36	0.023712	0.380992	0.019552	0.568864	0.058368	0.417824	3.166880
4	51	1	16	21	1	0.024064	0.338176	0.019552	0.568736	0.062752	0.416608	6.865888
4	51	1	16	21	6	0.023840	0.349664	0.019520	0.568896	0.170464	0.407232	2.468224
4	51	1	16	21	11	0.022880	0.355360	0.019360	0.544672	0.059968	0.406880	6.132832
4	51	1	16	21	16	0.023648	0.367776	0.019232	0.578336	0.061600	0.405984	4.506240
4	51	1	16	21	21	0.023808	0.377440	0.019456	0.604640	0.061920	0.415296	6.997536
4	51	1	16	21	26	0.023200	0.385280	0.019232	0.554720	0.059776	0.406272	2.060864
4	51	1	16	21	31	0.023616	0.395200	0.019328	0.544128	0.060640	0.405792	4.341856
4	51	1	16	21	36	0.023776	0.406208	0.019584	0.563456	0.062720	0.427872	2.403648
4	51	1	16	26	1	0.023360	0.358944	0.019232	0.546112	0.059968	0.406368	4.365312
4	51	1	16	26	6	0.022976	0.371328	0.019232	0.580480	0.101536	0.408224	4.336096
4	51	1	16	26	11	0.024064	0.384160	0.019936	0.569312	0.061888	0.418464	3.984672
4	51	1	16	26	16	0.023264	0.391456	0.019296	0.569632	0.060256	0.407712	5.290592
4	51	1	16	26	21	0.023936	0.404544	0.033792	0.568352	0.062848	0.417760	4.247552
4	51	1	16	26	26	0.023264	0.412000	0.019200	0.594240	0.060672	0.404832	5.835008
4	51	1	16	26	31	0.031552	0.452256	0.021856	104.109344	0.074976	0.540032	108.792671
4	51	1	16	26	36	0.023808	0.436256	0.019424	0.569760	0.061856	0.417216	4.194016
4	51	1	16	31	1	0.031072	0.413248	0.021248	0.794528	0.067584	0.546496	6.434752
4	51	1	16	31	6	0.030432	0.425344	0.021216	0.731808	0.072992	0.531680	6.843040
4	51	1	16	31	11	0.023296	0.409696	0.019264	0.591680	0.059968	0.405856	4.415936
4	51	1	16	31	16	0.022976	0.417312	0.019328	0.596608	0.060416	0.406880	5.802016
4	51	1	16	31	21	0.024192	0.428640	0.019840	0.561856	0.062688	0.416512	2.422080
4	51	1	16	31	26	0.023552	0.438656	0.019648	0.637696	0.062464	0.416352	4.131232
4	51	1	16	31	31	0.023456	0.522432	0.019168	0.570656	0.061440	0.406720	6.739616
4	51	1	16	31	36	0.023552	0.460736	0.019680	0.563776	0.062624	0.418144	4.942016
4	51	1	16	36	1	0.023648	0.413824	0.019328	0.576544	0.061568	0.406560	2.607872
4	51	1	16	36	6	0.023840	0.427232	0.019200	0.563520	0.061664	0.424640	6.465152
4	51	1	16	36	11	0.023040	0.432448	0.019424	0.557376	0.060160	0.407360	6.221632
4	51	1	16	36	16	0.023456	0.450976	0.019296	0.547328	0.059872	0.407232	2.413280
4	51	1	16	36	21	0.023392	0.452352	0.019264	0.545408	0.059520	0.406784	6.698048
4	51	1	16	36	26	0.023776	0.464768	0.019232	0.569280	0.061664	0.408064	4.284800
4	51	1	16	36	31	0.023808	0.474944	0.019808	0.562976	0.062336	0.418272	5.386720
4	51	1	16	36	36	0.023104	0.481856	0.019264	0.545920	0.059872	0.404864	4.854240
4	51	1	21	1	1	0.030112	0.239616	0.026368	0.773568	0.072736	0.532960	8.709120
4	51	1	21	1	6	0.023936	0.198080	0.018752	0.693664	0.062272	0.416608	55.217407
4	51	1	21	1	11	0.030112	0.236672	0.020896	0.743200	0.142592	0.542560	37.252094
4	51	1	21	1	16	0.022880	0.210240	0.018272	0.582528	0.060480	0.408416	12.164896
4	51	1	21	1	21	0.023456	0.219520	0.018496	0.569440	0.062304	0.418560	8.581760
4	51	1	21	1	26	0.023264	0.224320	0.018176	0.596288	0.060864	0.409440	4.967584
4	51	1	21	1	31	0.023360	0.236192	0.018816	0.603136	0.062368	0.418688	8.010176
4	51	1	21	1	36	0.023840	0.241664	0.018688	0.570624	0.061792	0.418848	1.948000
4	51	1	21	6	1	0.023136	0.210848	0.018656	0.562432	0.062112	0.417216	9.055232
4	51	1	21	6	6	0.023360	0.220352	0.018720	0.563264	0.062112	0.407264	9.110784
4	51	1	21	6	11	0.023712	0.228640	0.018688	0.569408	0.062336	0.418752	10.907936
4	51	1	21	6	16	0.023488	0.236224	0.018816	0.615136	0.062080	0.418624	9.275968
4	51	1	21	6	21	0.023360	0.240096	0.018240	0.570400	0.060800	0.426208	8.545472
4	51	1	21	6	26	0.023616	0.258112	0.018624	0.570816	0.062784	0.419008	8.176192
4	51	1	21	6	31	0.023648	0.259168	0.018688	0.570240	0.061472	0.419904	9.323680
4	51	1	21	6	36	0.023776	0.265856	0.018624	0.636608	0.058560	0.416736	2.110144
